ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
selepet-hethrows-1,91805,selepet,hethrows,pila-,pila-,p i l a -,(he) throws,McElhanon1967,802,
selepet-they-1,91665,selepet,they,yâk,yâk,y â k,they,McElhanon1967,410,
selepet-sky-1,91931,selepet,sky,hibim,hibim,h i b i m,sky,McElhanon1967,402,
selepet-hehithim-1,91245,selepet,hehithim,ku-,ku-,k u -,(he) hit him,McElhanon1967,387,
selepet-cloud-1,90839,selepet,cloud,elem,elem,e l e m,cloud,McElhanon1967,803,
selepet-itsclaw-1,90643,selepet,itsclaw,pekat-,pekat-,p e k a t -,(its) claw,McElhanon1967,391,
selepet-itseye-1,91581,selepet,itseye,sen-,sen-,s e n -,(its) eye,McElhanon1967,15,
selepet-one-1,90545,selepet,one,konok,konok,k o n o k,one,McElhanon1967,401,
selepet-wind-1,91917,selepet,wind,berom,berom,b e r o m,wind,McElhanon1967,386,
selepet-smoke-1,91231,selepet,smoke,utun,utun,u t u n,smoke,McElhanon1967,804,
selepet-woman-1,91455,selepet,woman,ibi,ibi,i b i,woman,McElhanon1967,91,
selepet-there-1,91721,selepet,there,eda,eda,e d a,there,McElhanon1967,93,
selepet-animal-1,92043,selepet,animal,sogo,sogo,s o g o,animal,McElhanon1967,624,
selepet-itsback-1,92057,selepet,itsback,kâdât-,kâdât-,k â d â t -,(its) back,McElhanon1967,408,
selepet-hepulls-1,91819,selepet,hepulls,dâi-,dâi-,d â i -,(he) pulls,McElhanon1967,805,
selepet-old-1,92169,selepet,old,sobo,sobo,s o b o,old,McElhanon1967,392,
selepet-he-1,91637,selepet,he,yâk,yâk,y â k,he,McElhanon1967,396,
selepet-itsear-1,91399,selepet,itsear,âdâp-,âdâp-,â d â p -,(its) ear,McElhanon1967,806,
selepet-earth-1,91329,selepet,earth,hân,hân,h â n,earth,McElhanon1967,414,
selepet-itstail-1,91553,selepet,itstail,hape-,hape-,h a p e -,(its) tail,McElhanon1967,807,
selepet-hepushes-1,91833,selepet,hepushes,hâpun-,hâpun-,h â p u n -,(he) pushes,McElhanon1967,808,
selepet-man-1,91469,selepet,man,lok,lok,l o k,man,McElhanon1967,809,
selepet-rightside-1,91735,selepet,rightside,bon,bon,b o n,right (side),McElhanon1967,342,
selepet-itsmeat-1,91567,selepet,itsmeat,sunum-,sunum-,s u n u m -,(its) meat,McElhanon1967,423,
selepet-two-1,90559,selepet,two,yâhâp,yâhâp,y â h â p,two,McElhanon1967,424,
selepet-lake-1,91959,selepet,lake,degân,degân,d e g â n,lake,McElhanon1967,11,
selepet-itsroot-1,91371,selepet,itsroot,gihit-,gihit-,g i h i t -,(its) root,McElhanon1967,810,
selepet-warm-1,92183,selepet,warm,uruk uruk,uruk uruk,u r u k + u r u k,warm,McElhanon1967,404,
selepet-heknows-1,91259,selepet,heknows,naga-,naga-,n a g a -,(he) knows,McElhanon1967,395,
selepet-ashes-1,91315,selepet,ashes,kâu,kâu,k â u,ashes,McElhanon1967,411,
selepet-itsseed-1,91385,selepet,itsseed,kehet-,kehet-,k e h e t -,(its) seed,McElhanon1967,417,
selepet-dust-1,91945,selepet,dust,wahap,wahap,w a h a p,dust,McElhanon1967,811,
selepet-itsneck-1,90923,selepet,itsneck,obe-,obe-,o b e -,its neck,McElhanon1967,229,
selepet-itsnose-1,90881,selepet,itsnose,hâme-,hâme-,h â m e -,(its) nose,McElhanon1967,812,
selepet-itsblood-1,91483,selepet,itsblood,hep-,hep-,h e p -,(its) blood,McElhanon1967,127,
selepet-leftside-1,91749,selepet,leftside,kane,kane,k a n e,left (side),McElhanon1967,131,
selepet-hewashes-1,91847,selepet,hewashes,puri-,puri-,p u r i -,(he) washes,McElhanon1967,813,
selepet-we-1,90475,selepet,we,nen,nen,n e n,we,McElhanon1967,160,
selepet-itswing-1,92071,selepet,itswing,pegam-,pegam-,p e g a m -,(its) wing,McElhanon1967,7,
selepet-heseesme-1,90965,selepet,heseesme,nek-,nek-,n e k -,(he) sees me,McElhanon1967,428,
selepet-hegivesme-1,90699,selepet,hegivesme,nihi-,nihi-,n i h i -,(he) gives me,McElhanon1967,324,
selepet-dull-1,92197,selepet,dull,pâlâmŋe,pâlâmŋe,p â l â m ŋ e,dull,McElhanon1967,388,
selepet-hesays-1,90573,selepet,hesays,y-,y-,y -,(he) says,McElhanon1967,6,
burum-clothing-1,92345,burum,clothing,sârâ,sârâ,s â r â,clothing,McElhanon1967,814,
burum-heseesme-1,90973,burum,heseesme,nek-,nek-,n e k -,(he) sees me,McElhanon1967,428,
burum-work-1,92359,burum,work,nup,nup,n u p,work,McElhanon1967,331,
burum-hedigs-1,91869,burum,hedigs,etso-,etso-,e t s o -,(he) digs,McElhanon1967,815,
burum-heblows-1,92387,burum,heblows,unâŋ-,unâŋ-,u n â ŋ -,(he) blows,McElhanon1967,816,
burum-hegivesme-1,90707,burum,hegivesme,niŋgi-,niŋgi-,n i ŋ g i -,(he) gives me,McElhanon1967,324,
burum-itswells-1,92401,burum,itswells,kpari-,kpari-,k p a r i -,(it) swells,McElhanon1967,817,
burum-what-1,90511,burum,what,wania,wania,w a n i a,what,McElhanon1967,426,
burum-spear-1,92373,burum,spear,liŋgip,liŋgip,l i ŋ g i p,spear,McElhanon1967,344,
burum-hecuts-1,91883,burum,hecuts,ârâŋgâ-,ârâŋgâ-,â r â ŋ g â -,(he) cuts,McElhanon1967,818,
burum-itsfoot-1,91547,burum,itsfoot,kana-,kana-,k a n a -,(its) foot,McElhanon1967,81,
burum-dull-1,92205,burum,dull,mâhâmŋi,mâhâmŋi,m â h â m ŋ i,dull,McElhanon1967,819,
burum-itsfat-1,90917,burum,itsfat,kelâk-,kelâk-,k e l â k -,(its) fat,McElhanon1967,59,
burum-itsblood-1,91491,burum,itsblood,sep-,sep-,s e p -,(its) blood,McElhanon1967,127,
burum-hesleeps-1,90987,burum,hesleeps,ahâ-,ahâ-,a h â -,(he) sleeps,McElhanon1967,820,
burum-lake-1,91967,burum,lake,aŋgâ,aŋgâ,a ŋ g â,lake,McElhanon1967,11,
burum-itswing-1,92079,burum,itswing,gingin-,gingin-,g i n g i n -,(its) wing,McElhanon1967,821,
burum-heeats-1,91001,burum,heeats,ne-,ne-,n e -,(he) eats,McElhanon1967,12,
burum-hesays-1,90581,burum,hesays,dzi-,dzi-,d z i -,(he) says,McElhanon1967,6,
burum-itsbreath-1,92093,burum,itsbreath,osoŋgom,osoŋgom,o s o ŋ g o m,(its) breath,McElhanon1967,29,
burum-heholds-1,91771,burum,heholds,ma-,ma-,m a -,(he) holds,McElhanon1967,23,
burum-they-1,91673,burum,they,yeŋân,yeŋân,y e ŋ â n,they,McElhanon1967,822,
burum-hestands-1,90721,burum,hestands,kin-,kin-,k i n -,(he) stands,McElhanon1967,330,
burum-itseye-1,91589,burum,itseye,dze-,dze-,d z e -,(its) eye,McElhanon1967,15,
burum-hebitesit-1,91015,burum,hebitesit,yâhâ-,yâhâ-,y â h â -,(he) bites it,McElhanon1967,332,
burum-black-1,91029,burum,black,tâwuŋi,tâwuŋi,t â w u ŋ i,black,McElhanon1967,823,
burum-hisbrother-1,92219,burum,hisbrother,dat-,dat-,d a t -,(his) brother,McElhanon1967,19,
burum-itsheart-1,90903,burum,itsheart,wel bât-,wel bât-,w e l + b â t -,(its) heart,McElhanon1967,824,
burum-all-1,90735,burum,all,kpakpak,kpakpak,k p a k p a k,all,McElhanon1967,825,
burum-dog-1,91435,burum,dog,kiam,kiam,k i a m,dog,McElhanon1967,826,
burum-green-1,91043,burum,green,gârâkŋi,gârâkŋi,g â r â k ŋ i,green,McElhanon1967,827,
burum-stone-1,91295,burum,stone,kât,kât,k â t,stone,McElhanon1967,403,
burum-white-1,91057,burum,white,tuatŋi,tuatŋi,t u a t ŋ i,white,McElhanon1967,828,
burum-moon-1,90595,burum,moon,kain,kain,k a i n,moon,McElhanon1967,24,
burum-itsflower-1,91981,burum,itsflower,dzura-,dzura-,d z u r a -,(its) flower,McElhanon1967,3,
burum-many-1,90749,burum,many,gâtpâk,gâtpâk,g â t p â k,many,McElhanon1967,829,
burum-tree-1,91365,burum,tree,ip,ip,i p,tree,McElhanon1967,118,
burum-red-1,91071,burum,red,pisikŋi,pisikŋi,p i s i k ŋ i,red,McElhanon1967,442,
burum-two-1,90567,burum,two,yahat,yahat,y a h a t,two,McElhanon1967,424,
burum-hevomits-1,92107,burum,hevomits,lon-,lon-,l o n -,(he) vomits,McElhanon1967,33,
burum-hissister-1,92233,burum,hissister,nen-,nen-,n e n -,(his) sister,McElhanon1967,830,
burum-itshair-1,90945,burum,itshair,dzup-,dzup-,d z u p -,(its) hair,McElhanon1967,132,
burum-yellow-1,91085,burum,yellow,gohotŋi,gohotŋi,g o h o t ŋ i,yellow,McElhanon1967,36,
burum-night-1,90763,burum,night,suŋgem,suŋgem,s u ŋ g e m,night,McElhanon1967,831,
burum-where-1,91687,burum,where,deneke,deneke,d e n e k e,where,McElhanon1967,555,
burum-itsseed-1,91393,burum,itsseed,kât-,kât-,k â t -,(its) seed,McElhanon1967,124,
burum-that-1,90525,burum,that,me,me,m e,that,McElhanon1967,547,
burum-hishand-1,91505,burum,hishand,bârâ-,bârâ-,b â r â -,(his) hand,McElhanon1967,164,
burum-hesucks-1,92135,burum,hesucks,bobok-,bobok-,b o b o k -,(he) sucks,McElhanon1967,832,
burum-helaughs-1,92121,burum,helaughs,gisihi-,gisihi-,g i s i h i -,(he) laughs,McElhanon1967,833,
burum-how-1,91701,burum,how,denep,denep,d e n e p,how,McElhanon1967,834,
burum-good-1,91099,burum,good,âlipŋi,âlipŋi,â l i p ŋ i,good,McElhanon1967,354,
burum-itsleaf-1,91351,burum,itsleaf,sin-,sin-,s i n -,(its) leaf,McElhanon1967,108,
burum-hot-1,91113,burum,hot,kândâp,kândâp,k â n d â p,hot,McElhanon1967,357,
burum-hisfather-1,92247,burum,hisfather,iwi-,iwi-,i w i -,(his) father,McElhanon1967,368,
burum-round-1,90609,burum,round,lambâ,lambâ,l a m b â,round,McElhanon1967,835,
burum-long-1,90777,burum,long,kâripŋi,kâripŋi,k â r i p ŋ i,long,McElhanon1967,44,
burum-itsfruit-1,91995,burum,itsfruit,lâwât-,lâwât-,l â w â t -,(its) fruit,McElhanon1967,836,
burum-itsskin-1,91603,burum,itsskin,sile-,sile-,s i l e -,(its) skin,McElhanon1967,35,
burum-new-1,91127,burum,new,dâlâkŋi,dâlâkŋi,d â l â k ŋ i,new,McElhanon1967,359,
burum-we-1,90483,burum,we,nini,nini,n i n i,we,McElhanon1967,160,
burum-hefalls-1,91785,burum,hefalls,he-,he-,h e -,(he) falls,McElhanon1967,837,
burum-louse-1,91421,burum,louse,imin,imin,i m i n,louse,McElhanon1967,128,
burum-itisdry-1,91141,burum,itisdry,ârâŋgâ-,ârâŋgâ-,â r â ŋ g â -,(it is) dry,McElhanon1967,361,
burum-big-1,90791,burum,big,ketaŋi,ketaŋi,k e t a ŋ i,big,McElhanon1967,838,
burum-stick-1,92009,burum,stick,kambim,kambim,k a m b i m,stick,McElhanon1967,373,
burum-itsclaw-1,90651,burum,itsclaw,kambâ-,kambâ-,k a m b â -,(its) claw,McElhanon1967,839,
burum-hismother-1,92261,burum,hismother,nam-,nam-,n a m -,(his) mother,McElhanon1967,382,
burum-cold-1,91155,burum,cold,dziŋim,dziŋim,d z i ŋ i m,cold,McElhanon1967,840,
burum-short-1,91911,burum,short,târâp-,târâp-,t â r â p -,short,McElhanon1967,385,
burum-heturns-1,91799,burum,heturns,meleŋ-,meleŋ-,m e l e ŋ -,(he) turns,McElhanon1967,49,
burum-itsname-1,91169,burum,itsname,kpet-,kpet-,k p e t -,(its) name,McElhanon1967,841,
burum-itisfull-1,90623,burum,itisfull,kokolak kpe-,kokolak kpe-,k o k o l a k + k p e -,(it is) full,McElhanon1967,842,
burum-some-1,91897,burum,some,tosat-,tosat-,t o s a t -,some,McElhanon1967,63,
burum-small-1,90805,burum,small,moroŋi,moroŋi,m o r o ŋ i,small,McElhanon1967,843,
burum-itstongue-1,91519,burum,itstongue,neselam-,neselam-,n e s e l a m -,(its) tongue,McElhanon1967,57,
burum-not-1,91183,burum,not,kpahâp,kpahâp,k p a h â p,not,McElhanon1967,844,
burum-itburns-1,91197,burum,itburns,dze-,dze-,d z e -,(it) burns,McElhanon1967,66,
burum-itshead-1,91617,burum,itshead,noruk-,noruk-,n o r u k -,(its) head,McElhanon1967,845,
burum-star-1,90819,burum,star,seŋgeleu,seŋgeleu,s e ŋ g e l e u,star,McElhanon1967,68,
burum-this-1,90539,burum,this,ke,ke,k e,this,McElhanon1967,846,
burum-hecries-1,92149,burum,hecries,saha-,saha-,s a h a -,(he) cries,McElhanon1967,73,
burum-and-1,91715,burum,and,mi,mi,m i,and,McElhanon1967,191,
burum-road-1,91211,burum,road,kâna,kâna,k â n a,road,McElhanon1967,70,
burum-worm-1,92023,burum,worm,maŋgik,maŋgik,m a ŋ g i k,worm,McElhanon1967,847,
burum-i-1,90455,burum,i,ni,ni,n i,I,McElhanon1967,0,
burum-bird-1,91449,burum,bird,nei,nei,n e i,bird,McElhanon1967,237,
burum-water-1,91225,burum,water,ou,ou,o u,water,McElhanon1967,508,
burum-hisknee-1,90637,burum,hisknee,simin-,simin-,s i m i n -,(his) knee,McElhanon1967,58,
burum-old-1,92177,burum,old,walakŋi,walakŋi,w a l a k ŋ i,old,McElhanon1967,461,
burum-itsear-1,91407,burum,itsear,ketsap-,ketsap-,k e t s a p -,(its) ear,McElhanon1967,126,
burum-sun-1,90833,burum,sun,welgân,welgân,w e l g â n,sun,McElhanon1967,848,
burum-breast-1,90665,burum,breast,dzudzu-,dzudzu-,d z u d z u -,breast,McElhanon1967,94,
burum-itsbone-1,91631,burum,itsbone,sihit-,sihit-,s i h i t -,(its) bone,McElhanon1967,89,
burum-smoke-1,91239,burum,smoke,kasak,kasak,k a s a k,smoke,McElhanon1967,82,
burum-itsneck-1,90931,burum,itsneck,dzâl-,dzâl-,d z â l -,its neck,McElhanon1967,849,
burum-thou-1,90469,burum,thou,gi,gi,g i,thou,McElhanon1967,2,
burum-hethrows-1,91813,burum,hethrows,gilian-,gilian-,g i l i a n -,(he) throws,McElhanon1967,850,
burum-hehithim-1,91253,burum,hehithim,kpe-,kpe-,k p e -,(he) hit him,McElhanon1967,86,
burum-hewashes-1,91855,burum,hewashes,soŋgaŋ-,soŋgaŋ-,s o ŋ g a ŋ -,(he) washes,McElhanon1967,135,
burum-snake-1,92037,burum,snake,mokoleŋ,mokoleŋ,m o k o l e ŋ,snake,McElhanon1967,109,
burum-cloud-1,90847,burum,cloud,kousu,kousu,k o u s u,cloud,McElhanon1967,84,
burum-hecomes-1,90679,burum,hecomes,ka-,ka-,k a -,(he) comes,McElhanon1967,421,
burum-hespits-1,92163,burum,hespits,sâwât-,sâwât-,s â w â t -,(he) spits,McElhanon1967,851,
burum-itstooth-1,91533,burum,itstooth,dzit-,dzit-,d z i t -,(its) tooth,McElhanon1967,51,
burum-sand-1,91281,burum,sand,sak,sak,s a k,sand,McElhanon1967,92,
burum-shesews-1,92275,burum,shesews,ume-,ume-,u m e -,(she) sews,McElhanon1967,21,
burum-rope-1,92289,burum,rope,kisa,kisa,k i s a,rope,McElhanon1967,459,
burum-who-1,90497,burum,who,kun,kun,k u n,who,McElhanon1967,852,
burum-rain-1,90861,burum,rain,kie,kie,k i e,rain,McElhanon1967,203,
burum-heshoots-1,92303,burum,heshoots,erâ-,erâ-,e r â -,(he) shoots,McElhanon1967,390,
burum-ashes-1,91323,burum,ashes,kau,kau,k a u,ashes,McElhanon1967,411,
burum-heknows-1,91267,burum,heknows,ma-,ma-,m a -,(he) knows,McElhanon1967,90,
burum-woman-1,91463,burum,woman,ambi,ambi,a m b i,woman,McElhanon1967,91,
burum-wind-1,91925,burum,wind,luhut,luhut,l u h u t,wind,McElhanon1967,467,
burum-there-1,91729,burum,there,endu,endu,e n d u,there,McElhanon1967,93,
burum-itstail-1,91561,burum,itstail,dai-,dai-,d a i -,(its) tail,McElhanon1967,105,
burum-he-1,91645,burum,he,i,i,i,he,McElhanon1967,99,
burum-earth-1,91337,burum,earth,gâlme,gâlme,g â l m e,earth,McElhanon1967,853,
burum-itsnose-1,90889,burum,itsnose,sâhârâ-,sâhârâ-,s â h â r â -,(its) nose,McElhanon1967,416,
burum-hepulls-1,91827,burum,hepulls,arâ-,arâ-,a r â -,(he) pulls,McElhanon1967,137,
burum-rightside-1,91743,burum,rightside,âl,âl,â l,right (side),McElhanon1967,854,
burum-hecounts-1,92317,burum,hecounts,oyen-,oyen-,o y e n -,(he) counts,McElhanon1967,446,
burum-hepushes-1,91841,burum,hepushes,kpetalian-,kpetalian-,k p e t a l i a n -,(he) pushes,McElhanon1967,855,
burum-animal-1,92051,burum,animal,sumbup,sumbup,s u m b u p,animal,McElhanon1967,856,
burum-sky-1,91939,burum,sky,suep,suep,s u e p,sky,McElhanon1967,857,
burum-itsback-1,92065,burum,itsback,gânesem-,gânesem-,g â n e s e m -,(its) back,McElhanon1967,858,
burum-man-1,91477,burum,man,atsi,atsi,a t s i,man,McElhanon1967,859,
burum-one-1,90553,burum,one,mohot,mohot,m o h o t,one,McElhanon1967,860,
burum-itsbelly-1,90875,burum,itsbelly,gâlâm-,gâlâm-,g â l â m -,(its) belly,McElhanon1967,861,
burum-itsmeat-1,91575,burum,itsmeat,busu-,busu-,b u s u -,(its) meat,McElhanon1967,119,
burum-dust-1,91953,burum,dust,nesak,nesak,n e s a k,dust,McElhanon1967,334,
burum-ye-1,91659,burum,ye,ini,ini,i n i,ye,McElhanon1967,238,
burum-hesits-1,90693,burum,hesits,ta-,ta-,t a -,(he) sits,McElhanon1967,130,
burum-hedies-1,90959,burum,hedies,kâmu-,kâmu-,k â m u -,(he) dies,McElhanon1967,136,
burum-warm-1,92191,burum,warm,kândâp kândâp,kândâp kândâp,k â n d â p + k â n d â p,warm,McElhanon1967,862,
burum-theyplay-1,92331,burum,theyplay,mânahât,mânahât,m â n a h â t,(they) play,McElhanon1967,863,
burum-mountain-1,91309,burum,mountain,kunduŋi,kunduŋi,k u n d u ŋ i,mountain,McElhanon1967,864,
burum-leftside-1,91757,burum,leftside,kpani,kpani,k p a n i,left (side),McElhanon1967,131,
burum-itsroot-1,91379,burum,itsroot,dzalâ-,dzalâ-,d z a l â -,(its) root,McElhanon1967,865,
mindik-dull-1,92200,mindik,dull,dzâtbâtâm,dzâtbâtâm,d z â t b â t â m,dull,McElhanon1967,866,
mindik-hegivesme-1,90702,mindik,hegivesme,niŋgi-,niŋgi-,n i ŋ g i -,(he) gives me,McElhanon1967,324,
mindik-heholds-1,91766,mindik,heholds,me-,me-,m e -,(he) holds,McElhanon1967,23,
mindik-hesays-1,90576,mindik,hesays,dzi-,dzi-,d z i -,(he) says,McElhanon1967,6,
mindik-work-1,92354,mindik,work,nup,nup,n u p,work,McElhanon1967,331,
mindik-hesleeps-1,90982,mindik,hesleeps,ahâ-,ahâ-,a h â -,(he) sleeps,McElhanon1967,820,
mindik-bird-1,91444,mindik,bird,nei,nei,n e i,bird,McElhanon1967,237,
mindik-lake-1,91962,mindik,lake,aŋgâ,aŋgâ,a ŋ g â,lake,McElhanon1967,11,
mindik-mountain-1,91304,mindik,mountain,kunduŋi,kunduŋi,k u n d u ŋ i,mountain,McElhanon1967,864,
mindik-heeats-1,90996,mindik,heeats,ne-,ne-,n e -,(he) eats,McElhanon1967,12,
mindik-hesits-1,90688,mindik,hesits,ta-,ta-,t a -,(he) sits,McElhanon1967,130,
mindik-hestands-1,90716,mindik,hestands,kin-,kin-,k i n -,(he) stands,McElhanon1967,330,
mindik-hebitesit-1,91010,mindik,hebitesit,yâhâ-,yâhâ-,y â h â -,(he) bites it,McElhanon1967,332,
mindik-hecomes-1,90674,mindik,hecomes,ka-,ka-,k a -,(he) comes,McElhanon1967,421,
mindik-hedigs-1,91864,mindik,hedigs,etso-,etso-,e t s o -,(he) digs,McElhanon1967,815,
mindik-itseye-1,91584,mindik,itseye,dze-,dze-,d z e -,(its) eye,McElhanon1967,15,
mindik-itsroot-1,91374,mindik,itsroot,dzalâ-,dzalâ-,d z a l â -,(its) root,McElhanon1967,865,
mindik-we-1,90478,mindik,we,nini,nini,n i n i,we,McElhanon1967,160,
mindik-spear-1,92368,mindik,spear,liŋgip,liŋgip,l i ŋ g i p,spear,McElhanon1967,344,
mindik-itsflower-1,91976,mindik,itsflower,dzura-,dzura-,d z u r a -,(its) flower,McElhanon1967,3,
mindik-itsbreath-1,92088,mindik,itsbreath,osoŋgom,osoŋgom,o s o ŋ g o m,(its) breath,McElhanon1967,29,
mindik-black-1,91024,mindik,black,indzaŋi,indzaŋi,i n d z a ŋ i,black,McElhanon1967,20,
mindik-hisbrother-1,92214,mindik,hisbrother,dat-,dat-,d a t -,(his) brother,McElhanon1967,19,
mindik-all-1,90730,mindik,all,mooketaŋi,mooketaŋi,m o o k e t a ŋ i,all,McElhanon1967,867,
mindik-where-1,91682,mindik,where,denoke,denoke,d e n o k e,where,McElhanon1967,555,
mindik-moon-1,90590,mindik,moon,kaiŋ,kaiŋ,k a i ŋ,moon,McElhanon1967,24,
mindik-green-1,91038,mindik,green,tâŋgân tâŋgân,tâŋgân tâŋgân,t â ŋ g â n + t â ŋ g â n,green,McElhanon1967,868,
mindik-itsnose-1,90884,mindik,itsnose,sâŋgârâ-,sâŋgârâ-,s â ŋ g â r â -,(its) nose,McElhanon1967,416,
mindik-tree-1,91360,mindik,tree,ip,ip,i p,tree,McElhanon1967,118,
mindik-hishand-1,91500,mindik,hishand,dzât-,dzât-,d z â t -,(his) hand,McElhanon1967,869,
mindik-itsseed-1,91388,mindik,itsseed,kât-,kât-,k â t -,(its) seed,McElhanon1967,124,
mindik-one-1,90548,mindik,one,mokuŋ,mokuŋ,m o k u ŋ,one,McElhanon1967,199,
mindik-heblows-1,92382,mindik,heblows,hu-,hu-,h u -,(he) blows,McElhanon1967,37,
mindik-hefalls-1,91780,mindik,hefalls,he-,he-,h e -,(he) falls,McElhanon1967,837,
mindik-that-1,90520,mindik,that,me,me,m e,that,McElhanon1967,547,
mindik-white-1,91052,mindik,white,toatŋi,toatŋi,t o a t ŋ i,white,McElhanon1967,828,
mindik-many-1,90744,mindik,many,seseŋi,seseŋi,s e s e ŋ i,many,McElhanon1967,440,
mindik-hevomits-1,92102,mindik,hevomits,lon-,lon-,l o n -,(he) vomits,McElhanon1967,33,
mindik-red-1,91066,mindik,red,pâsikŋi,pâsikŋi,p â s i k ŋ i,red,McElhanon1967,442,
mindik-thou-1,90464,mindik,thou,gi,gi,g i,thou,McElhanon1967,2,
mindik-hissister-1,92228,mindik,hissister,nen-,nen-,n e n -,(his) sister,McElhanon1967,830,
mindik-sand-1,91276,mindik,sand,sakosiŋ,sakosiŋ,s a k o s i ŋ,sand,McElhanon1967,92,
mindik-hecuts-1,91878,mindik,hecuts,kpiti-,kpiti-,k p i t i -,(he) cuts,McElhanon1967,870,
mindik-stone-1,91290,mindik,stone,kât,kât,k â t,stone,McElhanon1967,403,
mindik-yellow-1,91080,mindik,yellow,gibaŋi,gibaŋi,g i b a ŋ i,yellow,McElhanon1967,871,
mindik-dog-1,91430,mindik,dog,kiam,kiam,k i a m,dog,McElhanon1967,826,
mindik-night-1,90758,mindik,night,suŋgem,suŋgem,s u ŋ g e m,night,McElhanon1967,831,
mindik-itsskin-1,91598,mindik,itsskin,sele-,sele-,s e l e -,(its) skin,McElhanon1967,35,
mindik-itsfruit-1,91990,mindik,itsfruit,hâl-,hâl-,h â l -,(its) fruit,McElhanon1967,872,
mindik-round-1,90604,mindik,round,lilik lilik,lilik lilik,l i l i k + l i l i k,round,McElhanon1967,42,
mindik-good-1,91094,mindik,good,âlipŋi,âlipŋi,â l i p ŋ i,good,McElhanon1967,354,
mindik-itsheart-1,90898,mindik,itsheart,wel bât-,wel bât-,w e l + b â t -,(its) heart,McElhanon1967,824,
mindik-i-1,90450,mindik,i,ni,ni,n i,I,McElhanon1967,0,
mindik-hisfather-1,92242,mindik,hisfather,mam-,mam-,m a m -,(his) father,McElhanon1967,224,
mindik-hot-1,91108,mindik,hot,kânâp,kânâp,k â n â p,hot,McElhanon1967,357,
mindik-rain-1,90856,mindik,rain,kie,kie,k i e,rain,McElhanon1967,203,
mindik-long-1,90772,mindik,long,kâripŋi,kâripŋi,k â r i p ŋ i,long,McElhanon1967,44,
mindik-itsfat-1,90912,mindik,itsfat,kelâk-,kelâk-,k e l â k -,(its) fat,McElhanon1967,59,
mindik-helaughs-1,92116,mindik,helaughs,botakâl-,botakâl-,b o t a k â l -,(he) laughs,McElhanon1967,873,
mindik-new-1,91122,mindik,new,dâlâkŋi,dâlâkŋi,d â l â k ŋ i,new,McElhanon1967,359,
mindik-some-1,91892,mindik,some,tosat-,tosat-,t o s a t -,some,McElhanon1967,63,
mindik-itisdry-1,91136,mindik,itisdry,ârâŋgo-,ârâŋgo-,â r â ŋ g o -,(it is) dry,McElhanon1967,361,
mindik-big-1,90786,mindik,big,ketaŋi,ketaŋi,k e t a ŋ i,big,McElhanon1967,838,
mindik-stick-1,92004,mindik,stick,tahap,tahap,t a h a p,stick,McElhanon1967,67,
mindik-itshair-1,90940,mindik,itshair,dzup-,dzup-,d z u p -,(its) hair,McElhanon1967,132,
mindik-itisfull-1,90618,mindik,itisfull,koko kpe-,koko kpe-,k o k o + k p e -,(it is) full,McElhanon1967,842,
mindik-itstongue-1,91514,mindik,itstongue,nesolam-,nesolam-,n e s o l a m -,(its) tongue,McElhanon1967,57,
mindik-cold-1,91150,mindik,cold,hamotŋi,hamotŋi,h a m o t ŋ i,cold,McElhanon1967,874,
mindik-how-1,91696,mindik,how,denowo,denowo,d e n o w o,how,McElhanon1967,834,
mindik-what-1,90506,mindik,what,nâwâ,nâwâ,n â w â,what,McElhanon1967,875,
mindik-hesucks-1,92130,mindik,hesucks,botso-,botso-,b o t s o -,(he) sucks,McElhanon1967,444,
mindik-heturns-1,91794,mindik,heturns,meleŋ-,meleŋ-,m e l e ŋ -,(he) turns,McElhanon1967,49,
mindik-itsfoot-1,91542,mindik,itsfoot,kana-,kana-,k a n a -,(its) foot,McElhanon1967,81,
mindik-worm-1,92018,mindik,worm,gusu,gusu,g u s u,worm,McElhanon1967,188,
mindik-itsname-1,91164,mindik,itsname,kurap-,kurap-,k u r a p -,(its) name,McElhanon1967,876,
mindik-small-1,90800,mindik,small,komokŋi,komokŋi,k o m o k ŋ i,small,McElhanon1967,456,
mindik-hecries-1,92144,mindik,hecries,saha-,saha-,s a h a -,(he) cries,McElhanon1967,73,
mindik-hethrows-1,91808,mindik,hethrows,moso-,moso-,m o s o -,(he) throws,McElhanon1967,5,
mindik-this-1,90534,mindik,this,mu,mu,m u,this,McElhanon1967,877,
mindik-not-1,91178,mindik,not,kpaho,kpaho,k p a h o,not,McElhanon1967,844,
mindik-itshead-1,91612,mindik,itshead,noruk-,noruk-,n o r u k -,(its) head,McElhanon1967,845,
mindik-louse-1,91416,mindik,louse,imin,imin,i m i n,louse,McElhanon1967,128,
mindik-itburns-1,91192,mindik,itburns,dze-,dze-,d z e -,(it) burns,McElhanon1967,66,
mindik-itsleaf-1,91346,mindik,itsleaf,sin-,sin-,s i n -,(its) leaf,McElhanon1967,108,
mindik-star-1,90814,mindik,star,seŋgeleu,seŋgeleu,s e ŋ g e l e u,star,McElhanon1967,68,
mindik-who-1,90492,mindik,who,kân,kân,k â n,who,McElhanon1967,852,
mindik-hisknee-1,90632,mindik,hisknee,simin-,simin-,s i m i n -,(his) knee,McElhanon1967,58,
mindik-road-1,91206,mindik,road,kâna,kâna,k â n a,road,McElhanon1967,70,
